"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LBN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",3.647823,
"LBN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",2.892252,
"LBN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",3.491272,
"LBN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",3.808929,
"LBN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",3.881216,
"LBN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",3.922947,
"LBN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",2.642706,
"LBN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",2.647094,
"LBN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",2.519244,
"LBN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",2.530531,
"LBN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",2.952848,
"LBY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",0.8850676,
"LBY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",2.844942,
"LBY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",2.787577,
"LBY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",2.765754,
"LBY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",2.723991,
"LBY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",2.789829,
"LBY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",2.791658,
"LBY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",3.411458,
"LBY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",3.107958,
"LBY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",3.044682,
"LBY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",2.672879,
"LBY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",3.198046,
"LBY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",3.272919,
"LBY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",3.725763,
"LBY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",2.433268,
"LBY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",3.069872,
"LBY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",3.132063,
"LBY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",3.25834,
"LBY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",3.326624,
"LTU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",9.452457,
"LTU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",8.806852,
"LTU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",8.672148,
"LTU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",8.565265,
"LTU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",8.963317,
"LTU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",9.937959,
"LTU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",10.66438,
"LTU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",10.19028,
"LTU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",10.71691,
"LTU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",11.99954,
"LTU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",15.10424,
"LTU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",14.46558,
"LTU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",15.73597,
"LTU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",17.3938,
"LTU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",18.29513,
"LTU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",20.13623,
"LTU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",20.31077,
"LTU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",20.85377,
"LTU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",20.0789,
"MKD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",12.33133,
"MKD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",8.769888,
"MKD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",8.903838,
"MKD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",10.82437,
"MKD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",11.28915,
"MKD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",11.82722,
"MKD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",12.09976,
"MKD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",9.362809,
"MKD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",9.013158,
"MKD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",11.25311,
"MKD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",14.42006,
"MKD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",10.96589,
"MKD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",10.94011,
"MKD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",13.32611,
"MKD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",13.1178,
"MKD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",15.61675,
"MKD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",14.44569,
"MKD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",13.10092,
"MKD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",14.73439,
"MYS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",3.84703,
"MYS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",3.629417,
"MYS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",3.153942,
"MYS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",2.805687,
"MYS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",2.716511,
"MYS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",2.345157,
"MYS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",2.442161,
"MYS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",2.179353,
"MYS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",2.196113,
"MYS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",2.130686,
"MYS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",1.894133,
"MYS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",1.902997,
"MYS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",1.919193,
"MYS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",1.979375,
"MYS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",2.065541,
"MYS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",2.23313,
"MYS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",2.77952,
"MYS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",3.434475,
"MYS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",3.410964,
"MLT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",0,
"MLT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",0,
"MLT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",0,
"MLT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",0,
"MLT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",0,
"MLT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",0.1180638,
"MLT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",0.1177856,
"MLT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",0.1154734,
"MLT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",0.1136364,
"MLT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",0.1243781,
"MLT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",0.5973716,
"MLT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",0.9603841,
"MLT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",1.360544,
"MLT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",1.683938,
"MLT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",2.448454,
"MLT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",3.271028,
"MLT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",4.201681,
"MLT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",4.277286,
"MLT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",5.169867,
"MDA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",3.190014,
"MDA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",3.046184,
"MDA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",3.294574,
"MDA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",3.362095,
"MDA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",3.227717,
"MDA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",2.837684,
"MDA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",3.245436,
"MDA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",2.935073,
"MDA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",3.312444,
"MDA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",3.390895,
"MDA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",14.67275,
"MDA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",15.06741,
"MDA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",15.90547,
"MDA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",18.06376,
"MDA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",18.05479,
"MDA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",18.19897,
"MDA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",18.8848,
"MDA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",20.43625,
"MDA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",19.96558,
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",5.506884,
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",6.252588,
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",6.53519,
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",6.69042,
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",6.497501,
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",5.640854,
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",4.95892,
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",5.040605,
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",5.048814,
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",4.938272,
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",4.713634,
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",4.352859,
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",3.319225,
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",2.996692,
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",3.044054,
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",3.481625,
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",3.320588,
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",3.49064,
"MNG","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",3.182055,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",11.6526,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",11.31752,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",11.21031,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",11.82641,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",17.10104,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",14.85128,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",13.57247,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",12.27428,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",10.91865,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",10.74192,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",10.4918,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",8.788702,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",8.259682,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",8.884618,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",8.424542,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",8.579034,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",8.92347,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",8.457227,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",9.531212,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",100.6149,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",99.62701,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",100.1956,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",95.05651,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",94.11765,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",95.82793,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",95.52799,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",93.34461,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",92.92303,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",94.05617,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",91.15524,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",90.34091,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",90.41066,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",89.16924,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",85.82628,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",77.92268,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",83.47057,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",81.25701,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",78.16665,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",72.81152,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",76.35712,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",75.90622,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",72.86111,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",69.83202,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",70.39246,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",70.29053,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",68.29237,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",71.46562,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",76.56448,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",78.58685,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",78.89391,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",72.76543,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",70.15228,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",64.39776,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",62.99712,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",59.24689,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",52.63734,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",51.08258,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",33.7799,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",27.39837,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",31.12875,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",30.09298,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",29.18623,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",28.88244,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",28.11594,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",27.92162,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",26.20115,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",27.35732,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",24.29792,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",24.29683,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",24.84113,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",22.1547,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",22.74176,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",22.6925,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",21.57348,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",22.57115,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",21.04238,
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",53.60127,
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",51.61672,
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",51.59637,
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",51.44377,
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",51.62104,
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",51.66667,
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",52.67123,
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",52.08754,
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",54.4172,
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",53.07225,
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",54.4137,
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",51.97283,
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",56.8012,
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",60.49275,
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",59.85955,
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",56.07228,
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",55.37634,
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",56.38458,
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",58.03616,
"NER","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",84.36438,
"NER","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",84.81848,
"NER","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",84.47837,
"NER","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",83.6685,
"NER","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",82.44898,
"NER","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",84.31373,
"NER","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",84.39955,
"NER","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",83.5212,
"NER","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",82.47951,
"NER","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",80.28033,
"NER","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",76.72646,
"NER","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",72.97576,
"NER","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",67.51092,
"NER","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",71.50331,
"NER","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",73.07033,
"NER","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",74.62083,
"NER","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",77.37572,
"NER","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",75.32468,
"NER","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",74.50272,
"NGA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",80.58162,
"NGA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",79.72455,
"NGA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",79.97263,
"NGA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",78.74343,
"NGA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",80.11862,
"NGA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",78.31081,
"NGA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",80.45697,
"NGA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",82.41682,
"NGA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",81.53581,
"NGA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",84.29893,
"NGA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",77.10358,
"NGA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",73.8835,
"NGA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",77.25747,
"NGA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",76.22419,
"NGA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",74.43266,
"NGA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",77.22594,
"NGA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",76.82672,
"NGA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",77.33514,
"NGA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",75.3931,
"OMN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",0,
"OMN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",0,
"OMN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",0,
"OMN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",0,
"OMN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",0,
"OMN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",0,
"OMN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",0,
"OMN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",0,
"OMN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",0,
"OMN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",0,
"OMN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",0,
"OMN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",0,
"OMN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",0,
"OMN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",0,
"OMN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",0,
"OMN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",0,
"OMN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",0,
"OMN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",0,
"OMN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",0,
"PAK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",40.18794,
"PAK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",40.69399,
"PAK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",41.45057,
"PAK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",41.0719,
"PAK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",38.97723,
"PAK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",39.04171,
"PAK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",38.33002,
"PAK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",36.65472,
"PAK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",37.94572,
"PAK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",38.19351,
"PAK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",38.75862,
"PAK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",38.89657,
"PAK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",39.33519,
"PAK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",39.42354,
"PAK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",38.51011,
"PAK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",38.61768,
"PAK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",37.77204,
"PAK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",36.27014,
"PAK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",35.88534,
"PAN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",23.89752,
"PAN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",19.53728,
"PAN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",24.64647,
